"cell","flow","bin","recruit_q","recruit"
61,1000,"bin_1","0.511682962962963","0.581334644139331"
62,1000,"bin_1","0.511682962962963","0.581334644139331"
63,1000,"bin_1","0.511682962962963","0.581334644139331"
64,1000,"bin_1","0.511682962962963","0.581334644139331"
65,1000,"bin_1","0.511682962962963","0.581334644139331"
66,1000,"bin_1","0.511682962962963","0.581334644139331"
68,1000,"bin_1","0.511682962962963","0.581334644139331"
71,1000,"bin_1","0.511682962962963","0.581334644139331"
72,3500,"bin_6","0.73676","0.0775270912720014"
73,1500,"bin_2","0.6119248","0.312726621665759"
74,1500,"bin_2","0.6119248","0.312726621665759"
75,1500,"bin_2","0.6119248","0.312726621665759"
76,1000,"bin_1","0.511682962962963","0.581334644139331"
77,1000,"bin_1","0.511682962962963","0.581334644139331"
78,1000,"bin_1","0.511682962962963","0.581334644139331"
89,1500,"bin_2","0.6119248","0.312726621665759"
90,2000,"bin_3","0.719189090909091","0.202800010887316"
95,1000,"bin_1","0.511682962962963","0.581334644139331"
96,1000,"bin_1","0.511682962962963","0.581334644139331"
97,1000,"bin_1","0.511682962962963","0.581334644139331"
98,1000,"bin_1","0.511682962962963","0.581334644139331"
99,1000,"bin_1","0.511682962962963","0.581334644139331"
100,1500,"bin_2","0.6119248","0.312726621665759"
101,1500,"bin_2","0.6119248","0.312726621665759"
103,2000,"bin_3","0.719189090909091","0.202800010887316"
104,1500,"bin_2","0.6119248","0.312726621665759"
105,1500,"bin_2","0.6119248","0.312726621665759"
106,1000,"bin_1","0.511682962962963","0.581334644139331"
109,1000,"bin_1","0.511682962962963","0.581334644139331"
110,1000,"bin_1","0.511682962962963","0.581334644139331"
111,1000,"bin_1","0.511682962962963","0.581334644139331"
112,2000,"bin_3","0.719189090909091","0.202800010887316"
113,1500,"bin_2","0.6119248","0.312726621665759"
114,1500,"bin_2","0.6119248","0.312726621665759"
115,2000,"bin_3","0.719189090909091","0.202800010887316"
116,2000,"bin_3","0.719189090909091","0.202800010887316"
117,1000,"bin_1","0.511682962962963","0.581334644139331"
118,1000,"bin_1","0.511682962962963","0.581334644139331"
119,1000,"bin_1","0.511682962962963","0.581334644139331"
130,1500,"bin_2","0.6119248","0.312726621665759"
131,2000,"bin_3","0.719189090909091","0.202800010887316"
132,2000,"bin_3","0.719189090909091","0.202800010887316"
135,1000,"bin_1","0.511682962962963","0.581334644139331"
137,1000,"bin_1","0.511682962962963","0.581334644139331"
138,1000,"bin_1","0.511682962962963","0.581334644139331"
139,1000,"bin_1","0.511682962962963","0.581334644139331"
140,1000,"bin_1","0.511682962962963","0.581334644139331"
141,1000,"bin_1","0.511682962962963","0.581334644139331"
142,1500,"bin_2","0.6119248","0.312726621665759"
143,1500,"bin_2","0.6119248","0.312726621665759"
144,2000,"bin_3","0.719189090909091","0.202800010887316"
145,2000,"bin_3","0.719189090909091","0.202800010887316"
146,1500,"bin_2","0.6119248","0.312726621665759"
147,1500,"bin_2","0.6119248","0.312726621665759"
151,1000,"bin_1","0.511682962962963","0.581334644139331"
152,1000,"bin_1","0.511682962962963","0.581334644139331"
153,1000,"bin_1","0.511682962962963","0.581334644139331"
154,1000,"bin_1","0.511682962962963","0.581334644139331"
155,1500,"bin_2","0.6119248","0.312726621665759"
156,1500,"bin_2","0.6119248","0.312726621665759"
157,1500,"bin_2","0.6119248","0.312726621665759"
158,2000,"bin_3","0.719189090909091","0.202800010887316"
159,2000,"bin_3","0.719189090909091","0.202800010887316"
160,2000,"bin_3","0.719189090909091","0.202800010887316"
161,1000,"bin_1","0.511682962962963","0.581334644139331"
162,1000,"bin_1","0.511682962962963","0.581334644139331"
163,1000,"bin_1","0.511682962962963","0.581334644139331"
174,2000,"bin_3","0.719189090909091","0.202800010887316"
175,2000,"bin_3","0.719189090909091","0.202800010887316"
176,2000,"bin_3","0.719189090909091","0.202800010887316"
177,2000,"bin_3","0.719189090909091","0.202800010887316"
178,2000,"bin_3","0.719189090909091","0.202800010887316"
179,2000,"bin_3","0.719189090909091","0.202800010887316"
180,3000,"bin_5","0.74018","0.108552600254037"
181,1000,"bin_1","0.511682962962963","0.581334644139331"
182,1000,"bin_1","0.511682962962963","0.581334644139331"
183,1000,"bin_1","0.511682962962963","0.581334644139331"
184,1000,"bin_1","0.511682962962963","0.581334644139331"
185,1000,"bin_1","0.511682962962963","0.581334644139331"
186,1000,"bin_1","0.511682962962963","0.581334644139331"
187,1000,"bin_1","0.511682962962963","0.581334644139331"
188,2000,"bin_3","0.719189090909091","0.202800010887316"
189,1500,"bin_2","0.6119248","0.312726621665759"
190,1500,"bin_2","0.6119248","0.312726621665759"
191,1500,"bin_2","0.6119248","0.312726621665759"
192,1500,"bin_2","0.6119248","0.312726621665759"
194,2000,"bin_3","0.719189090909091","0.202800010887316"
195,1500,"bin_2","0.6119248","0.312726621665759"
199,1000,"bin_1","0.511682962962963","0.581334644139331"
200,1000,"bin_1","0.511682962962963","0.581334644139331"
201,1000,"bin_1","0.511682962962963","0.581334644139331"
202,3500,"bin_6","0.73676","0.0775270912720014"
203,1000,"bin_1","0.511682962962963","0.581334644139331"
204,2000,"bin_3","0.719189090909091","0.202800010887316"
205,1500,"bin_2","0.6119248","0.312726621665759"
206,1500,"bin_2","0.6119248","0.312726621665759"
207,2000,"bin_3","0.719189090909091","0.202800010887316"
208,2000,"bin_3","0.719189090909091","0.202800010887316"
209,2000,"bin_3","0.719189090909091","0.202800010887316"
210,2000,"bin_3","0.719189090909091","0.202800010887316"
211,2000,"bin_3","0.719189090909091","0.202800010887316"
212,1000,"bin_1","0.511682962962963","0.581334644139331"
224,1000,"bin_1","0.511682962962963","0.581334644139331"
225,1000,"bin_1","0.511682962962963","0.581334644139331"
226,2000,"bin_3","0.719189090909091","0.202800010887316"
227,2000,"bin_3","0.719189090909091","0.202800010887316"
228,2000,"bin_3","0.719189090909091","0.202800010887316"
229,2000,"bin_3","0.719189090909091","0.202800010887316"
230,2000,"bin_3","0.719189090909091","0.202800010887316"
231,2000,"bin_3","0.719189090909091","0.202800010887316"
232,2000,"bin_3","0.719189090909091","0.202800010887316"
233,2000,"bin_3","0.719189090909091","0.202800010887316"
234,2000,"bin_3","0.719189090909091","0.202800010887316"
235,2000,"bin_3","0.719189090909091","0.202800010887316"
236,1500,"bin_2","0.6119248","0.312726621665759"
237,1000,"bin_1","0.511682962962963","0.581334644139331"
238,1000,"bin_1","0.511682962962963","0.581334644139331"
239,1000,"bin_1","0.511682962962963","0.581334644139331"
240,1000,"bin_1","0.511682962962963","0.581334644139331"
241,1000,"bin_1","0.511682962962963","0.581334644139331"
242,3500,"bin_6","0.73676","0.0775270912720014"
243,1000,"bin_1","0.511682962962963","0.581334644139331"
246,1500,"bin_2","0.6119248","0.312726621665759"
247,1500,"bin_2","0.6119248","0.312726621665759"
248,1500,"bin_2","0.6119248","0.312726621665759"
249,1500,"bin_2","0.6119248","0.312726621665759"
250,2000,"bin_3","0.719189090909091","0.202800010887316"
251,2000,"bin_3","0.719189090909091","0.202800010887316"
