"cell","flow","bin","recruit"
115,2500,"bin_7",0.655283333333333
116,4000,"bin_8",0.490627777777778
142,4000,"bin_8",0.490627777777778
143,1500,"bin_6",0.556991836734694
144,1000,"bin_5",0.664435294117647
145,1000,"bin_5",0.664435294117647
146,2000,"bin_6",0.556991836734694
147,1000,"bin_5",0.664435294117647
148,1000,"bin_5",0.664435294117647
149,1000,"bin_5",0.664435294117647
150,1000,"bin_5",0.664435294117647
151,1000,"bin_5",0.664435294117647
174,1000,"bin_5",0.664435294117647
175,1000,"bin_5",0.664435294117647
176,1000,"bin_5",0.664435294117647
177,1000,"bin_5",0.664435294117647
178,1000,"bin_5",0.664435294117647
179,1000,"bin_5",0.664435294117647
180,1000,"bin_5",0.664435294117647
181,1000,"bin_5",0.664435294117647
182,1000,"bin_5",0.664435294117647
183,1000,"bin_5",0.664435294117647
184,1000,"bin_5",0.664435294117647
185,1000,"bin_5",0.664435294117647
186,1000,"bin_5",0.664435294117647
187,1000,"bin_5",0.664435294117647
188,1000,"bin_5",0.664435294117647
189,1000,"bin_5",0.664435294117647
190,1000,"bin_5",0.664435294117647
191,1000,"bin_5",0.664435294117647
192,1000,"bin_5",0.664435294117647
193,1000,"bin_5",0.664435294117647
194,2500,"bin_7",0.655283333333333
215,1000,"bin_5",0.664435294117647
217,1000,"bin_5",0.664435294117647
218,1000,"bin_5",0.664435294117647
219,1000,"bin_5",0.664435294117647
220,1000,"bin_5",0.664435294117647
221,1000,"bin_5",0.664435294117647
222,1000,"bin_5",0.664435294117647
223,1000,"bin_5",0.664435294117647
224,1000,"bin_5",0.664435294117647
225,1000,"bin_5",0.664435294117647
226,1000,"bin_5",0.664435294117647
227,1000,"bin_5",0.664435294117647
228,1000,"bin_5",0.664435294117647
229,1000,"bin_5",0.664435294117647
230,1000,"bin_5",0.664435294117647
231,1000,"bin_5",0.664435294117647
232,1000,"bin_5",0.664435294117647
233,1000,"bin_5",0.664435294117647
234,1000,"bin_5",0.664435294117647
235,4000,"bin_8",0.490627777777778
236,1000,"bin_5",0.664435294117647
237,1000,"bin_5",0.664435294117647
238,1000,"bin_5",0.664435294117647
239,1000,"bin_5",0.664435294117647
261,1000,"bin_5",0.664435294117647
262,1000,"bin_5",0.664435294117647
263,1000,"bin_5",0.664435294117647
264,1000,"bin_5",0.664435294117647
265,1000,"bin_5",0.664435294117647
266,1000,"bin_5",0.664435294117647
267,1000,"bin_5",0.664435294117647
268,1000,"bin_5",0.664435294117647
269,1000,"bin_5",0.664435294117647
