"cell","flow","bin","recruit"
438,4000,"bin_7",0.636992727272727
439,4000,"bin_7",0.636992727272727
440,1000,"bin_1",0.512105454545455
441,1000,"bin_1",0.512105454545455
442,1000,"bin_1",0.512105454545455
443,1000,"bin_1",0.512105454545455
458,1000,"bin_1",0.512105454545455
459,1000,"bin_1",0.512105454545455
460,1000,"bin_1",0.512105454545455
465,1000,"bin_1",0.512105454545455
466,1000,"bin_1",0.512105454545455
467,1000,"bin_1",0.512105454545455
468,1000,"bin_1",0.512105454545455
469,1000,"bin_1",0.512105454545455
470,2000,"bin_3",0.71788
471,1000,"bin_1",0.512105454545455
472,1500,"bin_2",0.60272
473,1000,"bin_1",0.512105454545455
474,1000,"bin_1",0.512105454545455
475,3000,"bin_5",0.73986
476,1500,"bin_2",0.60272
477,2000,"bin_3",0.71788
478,2500,"bin_4",0.7409
479,2500,"bin_4",0.7409
480,4000,"bin_7",0.636992727272727
481,4000,"bin_7",0.636992727272727
482,4000,"bin_7",0.636992727272727
483,3000,"bin_5",0.73986
484,1500,"bin_2",0.60272
485,2000,"bin_3",0.71788
487,4000,"bin_7",0.636992727272727
488,4000,"bin_7",0.636992727272727
489,4000,"bin_7",0.636992727272727
490,4000,"bin_7",0.636992727272727
491,3000,"bin_5",0.73986
492,4000,"bin_7",0.636992727272727
493,4000,"bin_7",0.636992727272727
494,4000,"bin_7",0.636992727272727
495,4000,"bin_7",0.636992727272727
496,4000,"bin_7",0.636992727272727
498,1000,"bin_1",0.512105454545455
499,1000,"bin_1",0.512105454545455
500,1000,"bin_1",0.512105454545455
501,1000,"bin_1",0.512105454545455
516,1000,"bin_1",0.512105454545455
517,1000,"bin_1",0.512105454545455
518,1000,"bin_1",0.512105454545455
525,1000,"bin_1",0.512105454545455
526,1000,"bin_1",0.512105454545455
527,1000,"bin_1",0.512105454545455
528,1000,"bin_1",0.512105454545455
529,1000,"bin_1",0.512105454545455
530,1000,"bin_1",0.512105454545455
531,2000,"bin_3",0.71788
532,1000,"bin_1",0.512105454545455
533,1000,"bin_1",0.512105454545455
534,1000,"bin_1",0.512105454545455
535,3000,"bin_5",0.73986
536,1000,"bin_1",0.512105454545455
537,1000,"bin_1",0.512105454545455
538,2000,"bin_3",0.71788
539,2500,"bin_4",0.7409
541,2500,"bin_4",0.7409
542,2500,"bin_4",0.7409
543,2500,"bin_4",0.7409
544,4000,"bin_7",0.636992727272727
545,4000,"bin_7",0.636992727272727
547,4000,"bin_7",0.636992727272727
548,4000,"bin_7",0.636992727272727
556,4000,"bin_7",0.636992727272727
557,4000,"bin_7",0.636992727272727
558,4000,"bin_7",0.636992727272727
561,1500,"bin_2",0.60272
562,1000,"bin_1",0.512105454545455
563,1000,"bin_1",0.512105454545455
564,4000,"bin_7",0.636992727272727
581,1000,"bin_1",0.512105454545455
582,1000,"bin_1",0.512105454545455
583,1000,"bin_1",0.512105454545455
587,1000,"bin_1",0.512105454545455
588,1500,"bin_2",0.60272
589,1000,"bin_1",0.512105454545455
590,1000,"bin_1",0.512105454545455
591,1000,"bin_1",0.512105454545455
592,1000,"bin_1",0.512105454545455
593,1000,"bin_1",0.512105454545455
594,1000,"bin_1",0.512105454545455
595,1000,"bin_1",0.512105454545455
596,1000,"bin_1",0.512105454545455
597,1000,"bin_1",0.512105454545455
598,1000,"bin_1",0.512105454545455
599,1000,"bin_1",0.512105454545455
600,1000,"bin_1",0.512105454545455
