"","cell","natural","current_operations","combined_operations","combined_operations_AWSA","x","y","z"
"1996",2295,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507509,737951,4603
"1997",2296,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507511,737963,4604
"1998",2302,0.0560315502328676,0.0581948164146868,0.0550487534022863,0.0550270513518418,2506957,736799,4601
"1999",2303,0.0560315502328676,0.0581948164146868,0.0550487534022863,0.0550270513518418,2506967,736800,4601
"2000",2304,0.0560315502328676,0.0581948164146868,0.0550487534022863,0.0550270513518418,2506977,736801,4601
"2001",2305,0.0560315502328676,0.0581948164146868,0.0550487534022863,0.0550270513518418,2506994,736822,4601
"2002",2306,0.074890372588157,0.0833544190064795,0.0738879070949011,0.0738324206133188,2506991,736812,4601
"2003",2307,0.105850771789754,0.113693684665227,0.104817847214662,0.104746432589367,2506987,736802,4601
"2004",2308,0.105850771789754,0.113693684665227,0.104817847214662,0.104746432589367,2507003,736821,4601
"2005",2309,0.200218086683775,0.215637403494993,0.199017948829613,0.199154675843119,2507018,736838,4601
"2006",2310,0.321790004916276,0.342311007320973,0.322106332063146,0.323460663867071,2507031,736845,4600
"2007",2311,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507045,736853,4599
"2008",2312,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507057,736861,4598
"2009",2313,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507069,736870,4596
"2010",2314,0.200218086683775,0.215637403494993,0.199017948829613,0.199154675843119,2507015,736828,4600
"2011",2315,0.200218086683775,0.215637403494993,0.199017948829613,0.199154675843119,2507012,736819,4600
"2012",2316,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507133,736967,4597
"2013",2317,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507131,736956,4597
"2014",2318,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507130,736945,4597
"2015",2319,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507146,736986,4597
"2016",2320,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507144,736975,4596
"2017",2321,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507094,736909,4597
"2018",2322,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507106,736917,4597
"2019",2323,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507117,736926,4597
"2020",2324,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507129,736935,4598
"2021",2325,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507081,736889,4597
"2022",2326,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507093,736898,4597
"2023",2327,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507080,736878,4597
"2024",2328,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507161,737026,4596
"2025",2329,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507173,737034,4596
"2026",2330,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507160,737015,4596
"2027",2331,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507158,737005,4596
"2028",2332,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507157,736994,4596
"2029",2333,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507188,737074,4596
"2030",2334,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507187,737064,4596
"2031",2335,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507186,737053,4596
"2032",2336,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507184,737043,4596
"2033",2337,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507202,737104,4599
"2034",2338,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507201,737093,4599
"2035",2339,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507199,737083,4598
"2036",2340,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507215,737123,4600
"2037",2341,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507213,737112,4600
"2038",2342,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507228,737152,4600
"2039",2343,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507226,737142,4600
"2040",2344,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507225,737131,4600
"2041",2345,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507238,737161,4601
"2042",2346,0.141264287615246,0.15200038012959,0.140161559789512,0.140419999740778,2507249,737169,4602
"2043",2347,0.074890372588157,0.0833544190064795,0.0738879070949011,0.0738324206133188,2507260,737177,4602
"2044",2348,0.321790004916276,0.342311007320973,0.322106332063146,0.323460663867071,2507271,737186,4603
"2045",2349,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507282,737194,4602
"2046",2350,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507294,737202,4601
"2047",2351,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507305,737211,4602
"2048",2352,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507319,737229,4603
"2049",2353,0.602307589746615,0.612780225463521,0.610988316242935,0.613853399994816,2507316,737219,4603
