"cell","flow","bin","recruit_q","recruit"
115,2500,"bin_4","0.738342857142857","0.144756796882426"
116,4000,"bin_7","0.644056666666667","0.0591349434464404"
142,3500,"bin_6","0.74272","0.078407119095143"
143,1500,"bin_2","0.599067586206897","0.309847926806486"
144,1000,"bin_1","0.512396875","0.578830717475148"
145,1000,"bin_1","0.512396875","0.578830717475148"
146,2000,"bin_3","0.702306666666667","0.202230995152552"
147,1000,"bin_1","0.512396875","0.578830717475148"
148,1000,"bin_1","0.512396875","0.578830717475148"
149,1000,"bin_1","0.512396875","0.578830717475148"
150,1000,"bin_1","0.512396875","0.578830717475148"
151,1000,"bin_1","0.512396875","0.578830717475148"
174,1000,"bin_1","0.512396875","0.578830717475148"
175,1000,"bin_1","0.512396875","0.578830717475148"
176,1000,"bin_1","0.512396875","0.578830717475148"
177,1000,"bin_1","0.512396875","0.578830717475148"
178,1000,"bin_1","0.512396875","0.578830717475148"
179,1000,"bin_1","0.512396875","0.578830717475148"
180,1000,"bin_1","0.512396875","0.578830717475148"
181,1000,"bin_1","0.512396875","0.578830717475148"
182,1000,"bin_1","0.512396875","0.578830717475148"
183,1000,"bin_1","0.512396875","0.578830717475148"
184,1000,"bin_1","0.512396875","0.578830717475148"
185,1000,"bin_1","0.512396875","0.578830717475148"
186,1000,"bin_1","0.512396875","0.578830717475148"
187,1000,"bin_1","0.512396875","0.578830717475148"
188,1000,"bin_1","0.512396875","0.578830717475148"
189,1000,"bin_1","0.512396875","0.578830717475148"
190,1000,"bin_1","0.512396875","0.578830717475148"
191,1000,"bin_1","0.512396875","0.578830717475148"
192,1000,"bin_1","0.512396875","0.578830717475148"
193,1000,"bin_1","0.512396875","0.578830717475148"
194,2500,"bin_4","0.738342857142857","0.144756796882426"
215,1000,"bin_1","0.512396875","0.578830717475148"
217,1000,"bin_1","0.512396875","0.578830717475148"
218,1000,"bin_1","0.512396875","0.578830717475148"
219,1000,"bin_1","0.512396875","0.578830717475148"
220,1000,"bin_1","0.512396875","0.578830717475148"
221,1000,"bin_1","0.512396875","0.578830717475148"
222,1000,"bin_1","0.512396875","0.578830717475148"
223,1000,"bin_1","0.512396875","0.578830717475148"
224,1000,"bin_1","0.512396875","0.578830717475148"
225,1000,"bin_1","0.512396875","0.578830717475148"
226,1000,"bin_1","0.512396875","0.578830717475148"
227,1000,"bin_1","0.512396875","0.578830717475148"
228,1000,"bin_1","0.512396875","0.578830717475148"
229,1000,"bin_1","0.512396875","0.578830717475148"
230,1000,"bin_1","0.512396875","0.578830717475148"
231,1000,"bin_1","0.512396875","0.578830717475148"
232,1000,"bin_1","0.512396875","0.578830717475148"
233,1000,"bin_1","0.512396875","0.578830717475148"
234,1000,"bin_1","0.512396875","0.578830717475148"
235,3500,"bin_6","0.74272","0.078407119095143"
236,1000,"bin_1","0.512396875","0.578830717475148"
237,1000,"bin_1","0.512396875","0.578830717475148"
238,1000,"bin_1","0.512396875","0.578830717475148"
239,1000,"bin_1","0.512396875","0.578830717475148"
261,1000,"bin_1","0.512396875","0.578830717475148"
262,1000,"bin_1","0.512396875","0.578830717475148"
263,1000,"bin_1","0.512396875","0.578830717475148"
264,1000,"bin_1","0.512396875","0.578830717475148"
265,1000,"bin_1","0.512396875","0.578830717475148"
266,1000,"bin_1","0.512396875","0.578830717475148"
267,1000,"bin_1","0.512396875","0.578830717475148"
268,1000,"bin_1","0.512396875","0.578830717475148"
269,1000,"bin_1","0.512396875","0.578830717475148"
270,1000,"bin_1","0.512396875","0.578830717475148"
271,1000,"bin_1","0.512396875","0.578830717475148"
272,1000,"bin_1","0.512396875","0.578830717475148"
273,1000,"bin_1","0.512396875","0.578830717475148"
274,1000,"bin_1","0.512396875","0.578830717475148"
275,1000,"bin_1","0.512396875","0.578830717475148"
276,1000,"bin_1","0.512396875","0.578830717475148"
277,1000,"bin_1","0.512396875","0.578830717475148"
278,1000,"bin_1","0.512396875","0.578830717475148"
279,1000,"bin_1","0.512396875","0.578830717475148"
280,3500,"bin_6","0.74272","0.078407119095143"
281,2500,"bin_4","0.738342857142857","0.144756796882426"
284,1000,"bin_1","0.512396875","0.578830717475148"
285,1000,"bin_1","0.512396875","0.578830717475148"
286,1000,"bin_1","0.512396875","0.578830717475148"
287,1000,"bin_1","0.512396875","0.578830717475148"
308,3500,"bin_6","0.74272","0.078407119095143"
310,1000,"bin_1","0.512396875","0.578830717475148"
311,1000,"bin_1","0.512396875","0.578830717475148"
312,1000,"bin_1","0.512396875","0.578830717475148"
313,1000,"bin_1","0.512396875","0.578830717475148"
314,1000,"bin_1","0.512396875","0.578830717475148"
315,1000,"bin_1","0.512396875","0.578830717475148"
316,1000,"bin_1","0.512396875","0.578830717475148"
317,1000,"bin_1","0.512396875","0.578830717475148"
318,1000,"bin_1","0.512396875","0.578830717475148"
319,1000,"bin_1","0.512396875","0.578830717475148"
320,1000,"bin_1","0.512396875","0.578830717475148"
321,1000,"bin_1","0.512396875","0.578830717475148"
322,1000,"bin_1","0.512396875","0.578830717475148"
323,1000,"bin_1","0.512396875","0.578830717475148"
324,1500,"bin_2","0.599067586206897","0.309847926806486"
325,1500,"bin_2","0.599067586206897","0.309847926806486"
326,1500,"bin_2","0.599067586206897","0.309847926806486"
327,1500,"bin_2","0.599067586206897","0.309847926806486"
328,1500,"bin_2","0.599067586206897","0.309847926806486"
329,4000,"bin_7","0.644056666666667","0.0591349434464404"
330,3000,"bin_5","0.739093333333333","0.109387079174983"
331,2000,"bin_3","0.702306666666667","0.202230995152552"
332,4000,"bin_7","0.644056666666667","0.0591349434464404"
333,4000,"bin_7","0.644056666666667","0.0591349434464404"
335,1000,"bin_1","0.512396875","0.578830717475148"
336,1000,"bin_1","0.512396875","0.578830717475148"
337,1000,"bin_1","0.512396875","0.578830717475148"
338,1000,"bin_1","0.512396875","0.578830717475148"
359,1000,"bin_1","0.512396875","0.578830717475148"
360,1000,"bin_1","0.512396875","0.578830717475148"
361,1000,"bin_1","0.512396875","0.578830717475148"
362,1000,"bin_1","0.512396875","0.578830717475148"
363,1000,"bin_1","0.512396875","0.578830717475148"
364,1000,"bin_1","0.512396875","0.578830717475148"
365,1000,"bin_1","0.512396875","0.578830717475148"
366,1000,"bin_1","0.512396875","0.578830717475148"
367,1000,"bin_1","0.512396875","0.578830717475148"
368,1000,"bin_1","0.512396875","0.578830717475148"
369,1000,"bin_1","0.512396875","0.578830717475148"
370,1000,"bin_1","0.512396875","0.578830717475148"
371,1500,"bin_2","0.599067586206897","0.309847926806486"
372,1500,"bin_2","0.599067586206897","0.309847926806486"
373,1000,"bin_1","0.512396875","0.578830717475148"
374,2000,"bin_3","0.702306666666667","0.202230995152552"
375,2000,"bin_3","0.702306666666667","0.202230995152552"
376,1500,"bin_2","0.599067586206897","0.309847926806486"
377,1500,"bin_2","0.599067586206897","0.309847926806486"
378,1500,"bin_2","0.599067586206897","0.309847926806486"
379,1500,"bin_2","0.599067586206897","0.309847926806486"
380,3000,"bin_5","0.739093333333333","0.109387079174983"
381,3000,"bin_5","0.739093333333333","0.109387079174983"
382,3000,"bin_5","0.739093333333333","0.109387079174983"
383,2000,"bin_3","0.702306666666667","0.202230995152552"
384,3500,"bin_6","0.74272","0.078407119095143"
385,3500,"bin_6","0.74272","0.078407119095143"
386,4000,"bin_7","0.644056666666667","0.0591349434464404"
387,1000,"bin_1","0.512396875","0.578830717475148"
388,1000,"bin_1","0.512396875","0.578830717475148"
389,1000,"bin_1","0.512396875","0.578830717475148"
390,1000,"bin_1","0.512396875","0.578830717475148"
405,4000,"bin_7","0.644056666666667","0.0591349434464404"
406,1000,"bin_1","0.512396875","0.578830717475148"
407,3500,"bin_6","0.74272","0.078407119095143"
410,1000,"bin_1","0.512396875","0.578830717475148"
411,1000,"bin_1","0.512396875","0.578830717475148"
412,1000,"bin_1","0.512396875","0.578830717475148"
413,1000,"bin_1","0.512396875","0.578830717475148"
414,1000,"bin_1","0.512396875","0.578830717475148"
415,1000,"bin_1","0.512396875","0.578830717475148"
416,1000,"bin_1","0.512396875","0.578830717475148"
417,1000,"bin_1","0.512396875","0.578830717475148"
418,1000,"bin_1","0.512396875","0.578830717475148"
419,1000,"bin_1","0.512396875","0.578830717475148"
420,2000,"bin_3","0.702306666666667","0.202230995152552"
421,1500,"bin_2","0.599067586206897","0.309847926806486"
422,1500,"bin_2","0.599067586206897","0.309847926806486"
423,3000,"bin_5","0.739093333333333","0.109387079174983"
424,2000,"bin_3","0.702306666666667","0.202230995152552"
425,2500,"bin_4","0.738342857142857","0.144756796882426"
426,3500,"bin_6","0.74272","0.078407119095143"
427,3000,"bin_5","0.739093333333333","0.109387079174983"
428,1500,"bin_2","0.599067586206897","0.309847926806486"
429,2000,"bin_3","0.702306666666667","0.202230995152552"
430,1500,"bin_2","0.599067586206897","0.309847926806486"
431,3500,"bin_6","0.74272","0.078407119095143"
432,3500,"bin_6","0.74272","0.078407119095143"
433,3000,"bin_5","0.739093333333333","0.109387079174983"
434,3000,"bin_5","0.739093333333333","0.109387079174983"
435,3000,"bin_5","0.739093333333333","0.109387079174983"
436,3500,"bin_6","0.74272","0.078407119095143"
437,3500,"bin_6","0.74272","0.078407119095143"
438,3500,"bin_6","0.74272","0.078407119095143"
439,4000,"bin_7","0.644056666666667","0.0591349434464404"
440,1000,"bin_1","0.512396875","0.578830717475148"
441,1000,"bin_1","0.512396875","0.578830717475148"
442,1000,"bin_1","0.512396875","0.578830717475148"
443,1000,"bin_1","0.512396875","0.578830717475148"
458,1000,"bin_1","0.512396875","0.578830717475148"
459,1000,"bin_1","0.512396875","0.578830717475148"
460,1000,"bin_1","0.512396875","0.578830717475148"
465,1000,"bin_1","0.512396875","0.578830717475148"
466,1000,"bin_1","0.512396875","0.578830717475148"
467,1000,"bin_1","0.512396875","0.578830717475148"
468,1000,"bin_1","0.512396875","0.578830717475148"
469,1000,"bin_1","0.512396875","0.578830717475148"
470,2000,"bin_3","0.702306666666667","0.202230995152552"
471,1000,"bin_1","0.512396875","0.578830717475148"
472,1500,"bin_2","0.599067586206897","0.309847926806486"
473,1000,"bin_1","0.512396875","0.578830717475148"
474,1000,"bin_1","0.512396875","0.578830717475148"
475,3000,"bin_5","0.739093333333333","0.109387079174983"
476,1500,"bin_2","0.599067586206897","0.309847926806486"
477,2000,"bin_3","0.702306666666667","0.202230995152552"
478,2500,"bin_4","0.738342857142857","0.144756796882426"
479,2500,"bin_4","0.738342857142857","0.144756796882426"
480,3500,"bin_6","0.74272","0.078407119095143"
481,4000,"bin_7","0.644056666666667","0.0591349434464404"
482,4000,"bin_7","0.644056666666667","0.0591349434464404"
483,3000,"bin_5","0.739093333333333","0.109387079174983"
484,1500,"bin_2","0.599067586206897","0.309847926806486"
485,2000,"bin_3","0.702306666666667","0.202230995152552"
487,3500,"bin_6","0.74272","0.078407119095143"
488,4000,"bin_7","0.644056666666667","0.0591349434464404"
489,4000,"bin_7","0.644056666666667","0.0591349434464404"
490,3500,"bin_6","0.74272","0.078407119095143"
491,3000,"bin_5","0.739093333333333","0.109387079174983"
492,4000,"bin_7","0.644056666666667","0.0591349434464404"
493,4000,"bin_7","0.644056666666667","0.0591349434464404"
494,3500,"bin_6","0.74272","0.078407119095143"
495,3500,"bin_6","0.74272","0.078407119095143"
496,3500,"bin_6","0.74272","0.078407119095143"
498,1000,"bin_1","0.512396875","0.578830717475148"
499,1000,"bin_1","0.512396875","0.578830717475148"
500,1000,"bin_1","0.512396875","0.578830717475148"
501,1000,"bin_1","0.512396875","0.578830717475148"
516,1000,"bin_1","0.512396875","0.578830717475148"
517,1000,"bin_1","0.512396875","0.578830717475148"
518,1000,"bin_1","0.512396875","0.578830717475148"
525,1000,"bin_1","0.512396875","0.578830717475148"
526,1000,"bin_1","0.512396875","0.578830717475148"
527,1000,"bin_1","0.512396875","0.578830717475148"
