"cell","flow","bin","recruit_q","recruit"
115,2500,"bin_4","0.73615","0.156197039073238"
116,4000,"bin_7","0.637269090909091","0.0619376006283134"
142,3500,"bin_6","0.74176","0.0875707755743177"
143,1500,"bin_2","0.601358571428571","0.330185396482567"
144,1000,"bin_1","0.512728727272727","0.588210868306639"
145,1000,"bin_1","0.512728727272727","0.588210868306639"
146,2000,"bin_3","0.718076363636364","0.219784794816415"
147,1000,"bin_1","0.512728727272727","0.588210868306639"
148,1000,"bin_1","0.512728727272727","0.588210868306639"
149,1000,"bin_1","0.512728727272727","0.588210868306639"
150,1000,"bin_1","0.512728727272727","0.588210868306639"
151,1000,"bin_1","0.512728727272727","0.588210868306639"
174,1000,"bin_1","0.512728727272727","0.588210868306639"
175,1000,"bin_1","0.512728727272727","0.588210868306639"
176,1000,"bin_1","0.512728727272727","0.588210868306639"
177,1000,"bin_1","0.512728727272727","0.588210868306639"
178,1000,"bin_1","0.512728727272727","0.588210868306639"
179,1000,"bin_1","0.512728727272727","0.588210868306639"
180,1000,"bin_1","0.512728727272727","0.588210868306639"
181,1000,"bin_1","0.512728727272727","0.588210868306639"
182,1000,"bin_1","0.512728727272727","0.588210868306639"
183,1000,"bin_1","0.512728727272727","0.588210868306639"
184,1000,"bin_1","0.512728727272727","0.588210868306639"
185,1000,"bin_1","0.512728727272727","0.588210868306639"
186,1000,"bin_1","0.512728727272727","0.588210868306639"
187,1000,"bin_1","0.512728727272727","0.588210868306639"
188,1000,"bin_1","0.512728727272727","0.588210868306639"
189,1000,"bin_1","0.512728727272727","0.588210868306639"
190,1000,"bin_1","0.512728727272727","0.588210868306639"
191,1000,"bin_1","0.512728727272727","0.588210868306639"
192,1000,"bin_1","0.512728727272727","0.588210868306639"
193,1000,"bin_1","0.512728727272727","0.588210868306639"
194,2500,"bin_4","0.73615","0.156197039073238"
215,1000,"bin_1","0.512728727272727","0.588210868306639"
217,1000,"bin_1","0.512728727272727","0.588210868306639"
218,1000,"bin_1","0.512728727272727","0.588210868306639"
219,1000,"bin_1","0.512728727272727","0.588210868306639"
220,1000,"bin_1","0.512728727272727","0.588210868306639"
221,1000,"bin_1","0.512728727272727","0.588210868306639"
222,1000,"bin_1","0.512728727272727","0.588210868306639"
223,1000,"bin_1","0.512728727272727","0.588210868306639"
224,1000,"bin_1","0.512728727272727","0.588210868306639"
225,1000,"bin_1","0.512728727272727","0.588210868306639"
226,1000,"bin_1","0.512728727272727","0.588210868306639"
227,1000,"bin_1","0.512728727272727","0.588210868306639"
228,1000,"bin_1","0.512728727272727","0.588210868306639"
229,1000,"bin_1","0.512728727272727","0.588210868306639"
230,1000,"bin_1","0.512728727272727","0.588210868306639"
231,1000,"bin_1","0.512728727272727","0.588210868306639"
232,1000,"bin_1","0.512728727272727","0.588210868306639"
233,1000,"bin_1","0.512728727272727","0.588210868306639"
234,1000,"bin_1","0.512728727272727","0.588210868306639"
235,3500,"bin_6","0.74176","0.0875707755743177"
236,1000,"bin_1","0.512728727272727","0.588210868306639"
237,1000,"bin_1","0.512728727272727","0.588210868306639"
238,1000,"bin_1","0.512728727272727","0.588210868306639"
